countyfips,countyname,total_reg,age_18_19,age_20_24,age_25_29,age_30_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85over,voters_gender_m,voters_gender_f,voters_gender_unknown,party_npp,party_rep,party_dem,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_23,eth2_30,eth2_10,eth2_34,eth2_14,eth2_21,eth2_61,eth2_12,eth2_55,eth2_85,eth2_59,eth2_35,eth2_38,eth2_33,eth2_29,eth2_32,eth2_99,eth2_66,eth2_18,eth2_unk,languages_description_english,languages_description_spanish,languages_description_hindi,languages_description_chinese,languages_description_vietnamese,languages_description_german,languages_description_other,languages_description_unknown,absenteetypes_description_permanent_out_of_country,commercialdata_estimatedhhincomeamount_avg,g20221108_voted_all,g20221108_reg_all,g20221108_pct_voted_all,g20221108_voted_gender_m,g20221108_reg_gender_m,g20221108_pct_voted_gender_m,g20221108_voted_gender_f,g20221108_reg_gender_f,g20221108_pct_voted_gender_f,g20221108_voted_gender_unk,g20221108_reg_gender_unk,g20221108_pct_voted_gender_unk,g20221108_voted_eur,g20221108_reg_eur,g20221108_pct_voted_eur,g20221108_voted_hisp,g20221108_reg_hisp,g20221108_pct_voted_hisp,g20221108_voted_aa,g20221108_reg_aa,g20221108_pct_voted_aa,g20221108_voted_esa,g20221108_reg_esa,g20221108_pct_voted_esa,g20221108_voted_oth,g20221108_reg_oth,g20221108_pct_voted_oth,g20221108_voted_unk,g20221108_reg_unk,g20221108_pct_voted_unk,p20220503_voted_all,p20220503_reg_all,p20220503_pct_voted_all,p20220503_voted_gender_m,p20220503_reg_gender_m,p20220503_pct_voted_gender_m,p20220503_voted_gender_f,p20220503_reg_gender_f,p20220503_pct_voted_gender_f,p20220503_voted_gender_unk,p20220503_reg_gender_unk,p20220503_pct_voted_gender_unk,p20220503_voted_eur,p20220503_reg_eur,p20220503_pct_voted_eur,p20220503_voted_hisp,p20220503_reg_hisp,p20220503_pct_voted_hisp,p20220503_voted_aa,p20220503_reg_aa,p20220503_pct_voted_aa,p20220503_voted_esa,p20220503_reg_esa,p20220503_pct_voted_esa,p20220503_voted_oth,p20220503_reg_oth,p20220503_pct_voted_oth,p20220503_voted_unk,p20220503_reg_unk,p20220503_pct_voted_unk,cg20211102_voted_all,cg20211102_reg_all,cg20211102_pct_voted_all,cg20211102_voted_gender_m,cg20211102_reg_gender_m,cg20211102_pct_voted_gender_m,cg20211102_voted_gender_f,cg20211102_reg_gender_f,cg20211102_pct_voted_gender_f,cg20211102_voted_gender_unk,cg20211102_reg_gender_unk,cg20211102_pct_voted_gender_unk,cg20211102_voted_eur,cg20211102_reg_eur,cg20211102_pct_voted_eur,cg20211102_voted_hisp,cg20211102_reg_hisp,cg20211102_pct_voted_hisp,cg20211102_voted_aa,cg20211102_reg_aa,cg20211102_pct_voted_aa,cg20211102_voted_esa,cg20211102_reg_esa,cg20211102_pct_voted_esa,cg20211102_voted_oth,cg20211102_reg_oth,cg20211102_pct_voted_oth,cg20211102_voted_unk,cg20211102_reg_unk,cg20211102_pct_voted_unk,s20210504_voted_all,s20210504_reg_all,s20210504_pct_voted_all,s20210504_voted_gender_m,s20210504_reg_gender_m,s20210504_pct_voted_gender_m,s20210504_voted_gender_f,s20210504_reg_gender_f,s20210504_pct_voted_gender_f,s20210504_voted_gender_unk,s20210504_reg_gender_unk,s20210504_pct_voted_gender_unk,s20210504_voted_eur,s20210504_reg_eur,s20210504_pct_voted_eur,s20210504_voted_hisp,s20210504_reg_hisp,s20210504_pct_voted_hisp,s20210504_voted_aa,s20210504_reg_aa,s20210504_pct_voted_aa,s20210504_voted_esa,s20210504_reg_esa,s20210504_pct_voted_esa,s20210504_voted_oth,s20210504_reg_oth,s20210504_pct_voted_oth,s20210504_voted_unk,s20210504_reg_unk,s20210504_pct_voted_unk,g20201103_voted_all,g20201103_reg_all,g20201103_pct_voted_all,g20201103_voted_gender_m,g20201103_reg_gender_m,g20201103_pct_voted_gender_m,g20201103_voted_gender_f,g20201103_reg_gender_f,g20201103_pct_voted_gender_f,g20201103_voted_gender_unk,g20201103_reg_gender_unk,g20201103_pct_voted_gender_unk,g20201103_voted_eur,g20201103_reg_eur,g20201103_pct_voted_eur,g20201103_voted_hisp,g20201103_reg_hisp,g20201103_pct_voted_hisp,g20201103_voted_aa,g20201103_reg_aa,g20201103_pct_voted_aa,g20201103_voted_esa,g20201103_reg_esa,g20201103_pct_voted_esa,g20201103_voted_oth,g20201103_reg_oth,g20201103_pct_voted_oth,g20201103_voted_unk,g20201103_reg_unk,g20201103_pct_voted_unk,pp20200602_voted_all,pp20200602_reg_all,pp20200602_pct_voted_all,pp20200602_voted_gender_m,pp20200602_reg_gender_m,pp20200602_pct_voted_gender_m,pp20200602_voted_gender_f,pp20200602_reg_gender_f,pp20200602_pct_voted_gender_f,pp20200602_voted_gender_unk,pp20200602_reg_gender_unk,pp20200602_pct_voted_gender_unk,pp20200602_voted_eur,pp20200602_reg_eur,pp20200602_pct_voted_eur,pp20200602_voted_hisp,pp20200602_reg_hisp,pp20200602_pct_voted_hisp,pp20200602_voted_aa,pp20200602_reg_aa,pp20200602_pct_voted_aa,pp20200602_voted_esa,pp20200602_reg_esa,pp20200602_pct_voted_esa,pp20200602_voted_oth,pp20200602_reg_oth,pp20200602_pct_voted_oth,pp20200602_voted_unk,pp20200602_reg_unk,pp20200602_pct_voted_unk,p20200602_voted_all,p20200602_reg_all,p20200602_pct_voted_all,p20200602_voted_gender_m,p20200602_reg_gender_m,p20200602_pct_voted_gender_m,p20200602_voted_gender_f,p20200602_reg_gender_f,p20200602_pct_voted_gender_f,p20200602_voted_gender_unk,p20200602_reg_gender_unk,p20200602_pct_voted_gender_unk,p20200602_voted_eur,p20200602_reg_eur,p20200602_pct_voted_eur,p20200602_voted_hisp,p20200602_reg_hisp,p20200602_pct_voted_hisp,p20200602_voted_aa,p20200602_reg_aa,p20200602_pct_voted_aa,p20200602_voted_esa,p20200602_reg_esa,p20200602_pct_voted_esa,p20200602_voted_oth,p20200602_reg_oth,p20200602_pct_voted_oth,p20200602_voted_unk,p20200602_reg_unk,p20200602_pct_voted_unk
18129,POSEY,17605,180,1042,1190,1197,2813,2707,3226,3170,1558,520,8676,8917,12,7020,6250,4175,160,0,15796,170,24,73,77,1465,15796,23,167,20,17,24,33,12,3,1,7,8,4,1,4,3,2,1,0,1,3,1,1465,9463,9,1,4,4,11,9,8104,25,88331,8750,17455,0.50129999999999997,4373,8592,0.50900000000000001,4369,8851,0.49359999999999998,8,12,0.66669999999999996,7914,15667,0.50509999999999999,60,166,0.3614,3,24,0.125,32,70,0.45709999999999995,31,75,0.4133,710,1453,0.48860000000000003,2718,17173,0.15830000000000002,1377,8437,0.16320000000000001,1338,8724,0.15340000000000001,3,12,0.25,2471,15421,0.16019999999999998,17,162,0.10489999999999999,0,23,0,10,70,0.1429,7,74,0.09459999999999999,213,1423,0.1497,0,16999,0,0,8334,0,0,8653,0,0,12,0,0,15270,0,0,160,0,0,22,0,0,68,0,0,71,0,0,1408,0,0,16860,0,0,8262,0,0,8586,0,0,12,0,0,15148,0,0,157,0,0,22,0,0,65,0,0,68,0,0,1400,0,12666,16720,0.75750000000000006,6176,8189,0.75419999999999998,6482,8519,0.76090000000000002,8,12,0.66669999999999996,11398,15024,0.75870000000000004,102,155,0.65810000000000002,7,20,0.34999999999999998,53,63,0.84130000000000005,51,67,0.76119999999999999,1055,1391,0.75840000000000007,3551,16124,0.22020000000000001,1636,7881,0.20759999999999995,1911,8231,0.23220000000000002,4,12,0.33329999999999999,3243,14518,0.22339999999999999,24,145,0.16550000000000001,1,18,0.055600000000000004,14,60,0.23330000000000001,8,58,0.13789999999999999,261,1325,0.19700000000000001,3551,16124,0.22020000000000001,1636,7881,0.20759999999999995,1911,8231,0.23220000000000002,4,12,0.33329999999999999,3243,14518,0.22339999999999999,24,145,0.16550000000000001,1,18,0.055600000000000004,14,60,0.23330000000000001,8,58,0.13789999999999999,261,1325,0.19700000000000001
18131,PULASKI,8410,83,540,586,569,1175,1259,1610,1455,818,307,4165,4245,0,3417,3672,1311,10,0,7284,179,5,37,61,844,7284,4,179,8,13,7,19,11,5,8,3,1,2,5,1,1,0,0,0,1,0,0,844,4311,13,1,1,2,5,9,4068,11,68792,3758,8360,0.44950000000000001,1895,4135,0.45830000000000004,1863,4225,0.44089999999999996,0,0,,3284,7242,0.45350000000000001,44,174,0.25290000000000001,2,5,0.40000000000000002,16,37,0.43240000000000001,27,60,0.45000000000000001,385,842,0.4572,1909,8238,0.23169999999999996,946,4072,0.23230000000000001,963,4166,0.23119999999999999,0,0,,1655,7146,0.23159999999999997,20,168,0.11899999999999999,2,5,0.40000000000000002,7,33,0.21210000000000001,11,59,0.18640000000000001,214,827,0.25880000000000003,0,8145,0,0,4009,0,0,4136,0,0,0,,0,7066,0,0,164,0,0,5,0,0,33,0,0,57,0,0,820,0,0,8038,0,0,3945,0,0,4093,0,0,0,,0,6975,0,0,160,0,0,5,0,0,33,0,0,55,0,0,810,0,5493,7937,0.69210000000000016,2696,3896,0.69199999999999995,2797,4041,0.69219999999999993,0,0,,4804,6894,0.69679999999999986,71,155,0.45810000000000006,4,5,0.80000000000000004,20,32,0.625,37,52,0.71150000000000002,557,799,0.69710000000000005,2104,7663,0.27460000000000001,998,3745,0.26650000000000001,1106,3918,0.2823,0,0,,1822,6660,0.27360000000000001,27,148,0.18240000000000003,2,5,0.40000000000000002,5,30,0.16669999999999999,10,52,0.1923,238,768,0.30989999999999995,2104,7663,0.27460000000000001,998,3745,0.26650000000000001,1106,3918,0.2823,0,0,,1822,6660,0.27360000000000001,27,148,0.18240000000000003,2,5,0.40000000000000002,5,30,0.16669999999999999,10,52,0.1923,238,768,0.30989999999999995
18133,PUTNAM,23337,183,1527,1870,1834,3472,3669,4327,3680,1990,771,11649,11686,2,9842,10358,3085,52,0,20869,311,82,115,134,1826,20869,79,307,28,37,43,25,16,14,16,12,10,7,4,6,5,6,3,1,3,4,0,1826,11787,18,2,6,4,1,26,11493,51,77631,9921,23191,0.42780000000000007,4959,11573,0.42849999999999999,4961,11616,0.42709999999999998,1,2,0.5,8960,20749,0.43179999999999996,82,302,0.27149999999999996,21,80,0.26250000000000001,39,112,0.34820000000000001,53,133,0.39850000000000002,766,1815,0.42200000000000004,4741,22807,0.20789999999999997,2381,11361,0.20960000000000001,2360,11444,0.20619999999999999,0,2,0,4315,20428,0.21119999999999997,33,289,0.1142,15,79,0.18990000000000001,12,109,0.1101,22,128,0.1719,344,1774,0.19390000000000002,0,22572,0,0,11223,0,0,11347,0,0,2,0,0,20226,0,0,278,0,0,78,0,0,105,0,0,127,0,0,1758,0,0,22343,0,0,11103,0,0,11238,0,0,2,0,0,20026,0,0,269,0,0,76,0,0,104,0,0,125,0,0,1743,0,16197,22162,0.73080000000000001,7925,11009,0.71989999999999998,8270,11151,0.74159999999999993,2,2,1,14583,19861,0.73429999999999995,156,266,0.58650000000000002,40,75,0.5333,67,102,0.65690000000000004,85,123,0.69109999999999994,1266,1735,0.72970000000000002,4654,21285,0.21869999999999998,2149,10586,0.20300000000000001,2505,10698,0.23419999999999996,0,1,0,4217,19078,0.221,42,246,0.17070000000000002,11,73,0.1507,16,95,0.16839999999999999,31,119,0.26050000000000001,337,1674,0.20130000000000003,4654,21285,0.21869999999999998,2149,10586,0.20300000000000001,2505,10698,0.23419999999999996,0,1,0,4217,19078,0.221,42,246,0.17070000000000002,11,73,0.1507,16,95,0.16839999999999999,31,119,0.26050000000000001,337,1674,0.20130000000000003
18135,RANDOLPH,15309,155,1056,1040,1069,2116,2403,2650,2550,1613,641,7439,7861,9,6676,6675,1902,56,0,13569,334,14,61,59,1272,13569,14,330,17,12,15,9,12,11,5,5,0,0,0,11,15,0,0,1,0,4,0,1272,7771,21,0,1,3,3,16,7494,14,63115,6903,15213,0.45380000000000004,3408,7381,0.4617,3493,7823,0.44650000000000001,2,9,0.22220000000000001,6270,13485,0.46500000000000002,66,327,0.20179999999999998,4,14,0.28570000000000001,23,60,0.38329999999999997,31,59,0.52539999999999998,509,1268,0.40140000000000003,3317,14995,0.22119999999999998,1648,7268,0.22669999999999998,1668,7718,0.21610000000000001,1,9,0.1111,3032,13310,0.2278,24,314,0.076399999999999996,1,14,0.071400000000000005,14,60,0.23330000000000001,10,58,0.17240000000000003,236,1239,0.1905,0,14798,0,0,7159,0,0,7630,0,0,9,0,0,13151,0,0,306,0,0,14,0,0,58,0,0,58,0,0,1211,0,0,14638,0,0,7075,0,0,7554,0,0,9,0,0,13019,0,0,295,0,0,14,0,0,57,0,0,56,0,0,1197,0,10379,14519,0.71489999999999987,4934,7010,0.70389999999999997,5442,7500,0.72560000000000002,3,9,0.33329999999999999,9344,12920,0.72320000000000007,144,292,0.49320000000000003,9,14,0.64289999999999992,29,56,0.51790000000000003,43,56,0.76789999999999992,810,1181,0.68589999999999995,3509,14009,0.2505,1632,6781,0.2407,1875,7219,0.25969999999999999,2,9,0.22220000000000001,3188,12503,0.255,39,279,0.13980000000000001,5,13,0.3846,13,55,0.2364,12,55,0.21820000000000001,252,1104,0.22830000000000003,3509,14009,0.2505,1632,6781,0.2407,1875,7219,0.25969999999999999,2,9,0.22220000000000001,3188,12503,0.255,39,279,0.13980000000000001,5,13,0.3846,13,55,0.2364,12,55,0.21820000000000001,252,1104,0.22830000000000003
18137,RIPLEY,19989,205,1490,1531,1497,2890,3120,3607,3123,1816,689,9783,10197,9,8982,8385,2480,142,0,17383,251,23,96,79,2157,17383,23,249,33,15,25,19,22,8,1,5,4,5,2,5,4,10,7,0,0,2,0,2157,9843,21,2,1,1,6,11,10104,14,77820,8304,19840,0.41850000000000004,4129,9705,0.42549999999999999,4172,10126,0.41200000000000003,3,9,0.33329999999999999,7294,17259,0.42260000000000009,73,249,0.29320000000000002,8,23,0.3478,29,95,0.30530000000000002,36,79,0.45570000000000005,864,2135,0.40469999999999995,4287,19560,0.21919999999999998,2126,9563,0.2223,2159,9989,0.21610000000000001,2,8,0.25,3757,17028,0.22059999999999999,30,239,0.1255,3,22,0.13640000000000002,20,94,0.21280000000000002,19,79,0.24050000000000002,458,2098,0.21830000000000002,0,19272,0,0,9408,0,0,9856,0,0,8,0,0,16783,0,0,234,0,0,22,0,0,92,0,0,77,0,0,2064,0,0,19060,0,0,9299,0,0,9753,0,0,8,0,0,16604,0,0,226,0,0,22,0,0,92,0,0,75,0,0,2041,0,13661,18854,0.72460000000000002,6619,9191,0.72020000000000006,7036,9655,0.72870000000000013,6,8,0.75,11950,16429,0.72739999999999994,141,219,0.64379999999999993,11,21,0.52379999999999993,59,92,0.64129999999999998,51,74,0.68920000000000003,1449,2019,0.71770000000000012,4449,18133,0.24539999999999998,2033,8808,0.23080000000000003,2413,9317,0.25900000000000001,3,8,0.375,3932,15811,0.24869999999999998,30,204,0.14709999999999998,2,20,0.10000000000000001,16,89,0.17980000000000002,11,70,0.15709999999999999,458,1939,0.23619999999999997,4449,18133,0.24539999999999998,2033,8808,0.23080000000000003,2413,9317,0.25900000000000001,3,8,0.375,3932,15811,0.24869999999999998,30,204,0.14709999999999998,2,20,0.10000000000000001,16,89,0.17980000000000002,11,70,0.15709999999999999,458,1939,0.23619999999999997
18139,RUSH,10848,107,750,784,829,1546,1707,2003,1745,975,398,5349,5499,0,4275,5267,1295,11,0,9770,111,9,36,39,883,9770,9,110,9,22,11,3,7,3,2,5,0,0,0,0,7,1,0,0,0,1,0,883,5513,8,0,3,0,2,11,5311,14,72430,4890,10790,0.45319999999999999,2482,5317,0.46679999999999999,2408,5473,0.44000000000000006,0,0,,4451,9722,0.45780000000000004,32,110,0.29089999999999999,1,9,0.1111,21,35,0.59999999999999998,17,39,0.43590000000000001,368,875,0.42060000000000003,2374,10636,0.22320000000000001,1234,5236,0.23570000000000002,1140,5400,0.21109999999999998,0,0,,2170,9588,0.22630000000000003,15,105,0.1429,0,9,0,9,35,0.2571,7,39,0.17949999999999999,173,860,0.20119999999999996,0,10515,0,0,5178,0,0,5337,0,0,0,,0,9478,0,0,102,0,0,9,0,0,35,0,0,39,0,0,852,0,0,10412,0,0,5117,0,0,5295,0,0,0,,0,9384,0,0,100,0,0,9,0,0,34,0,0,38,0,0,847,0,7597,10320,0.73609999999999998,3741,5062,0.7390000000000001,3856,5258,0.73340000000000005,0,0,,6842,9300,0.73570000000000013,70,98,0.71429999999999993,4,9,0.44440000000000002,26,34,0.76470000000000005,26,38,0.68420000000000003,629,841,0.7478999999999999,2991,9968,0.30010000000000003,1418,4875,0.29089999999999999,1573,5093,0.30889999999999995,0,0,,2709,8995,0.30119999999999997,24,94,0.25529999999999997,1,9,0.1111,14,33,0.42420000000000002,11,37,0.29730000000000001,232,800,0.28999999999999998,2991,9968,0.30010000000000003,1418,4875,0.29089999999999999,1573,5093,0.30889999999999995,0,0,,2709,8995,0.30119999999999997,24,94,0.25529999999999997,1,9,0.1111,14,33,0.42420000000000002,11,37,0.29730000000000001,232,800,0.28999999999999998
18143,SCOTT,16095,141,1101,1251,1261,2326,2751,2991,2367,1402,487,7854,8233,8,6795,3984,5289,27,0,14764,254,33,74,64,906,14764,30,251,28,21,21,17,10,6,0,5,3,1,0,6,8,3,1,0,3,3,0,906,7472,23,1,2,4,3,9,8581,20,64637,6974,15991,0.43609999999999999,3464,7801,0.44399999999999995,3508,8182,0.42869999999999997,2,8,0.25,6461,14673,0.44030000000000002,73,251,0.29080000000000006,9,33,0.2727,22,73,0.3014,28,64,0.4375,381,897,0.42469999999999997,2286,15744,0.1452,1138,7670,0.1484,1148,8066,0.14230000000000001,0,8,0,2129,14451,0.14730000000000001,17,245,0.069400000000000003,4,32,0.125,5,71,0.070400000000000004,13,64,0.20309999999999997,118,881,0.13389999999999999,0,15562,0,0,7567,0,0,7987,0,0,8,0,0,14290,0,0,241,0,0,31,0,0,69,0,0,63,0,0,868,0,0,15379,0,0,7462,0,0,7909,0,0,8,0,0,14135,0,0,231,0,0,31,0,0,69,0,0,63,0,0,850,0,9754,15225,0.64070000000000005,4711,7368,0.63939999999999997,5039,7849,0.64200000000000002,4,8,0.5,9037,14005,0.64529999999999998,119,227,0.5242,13,30,0.43330000000000002,38,67,0.56720000000000004,38,63,0.60320000000000007,509,833,0.61099999999999999,4017,14726,0.27280000000000004,1877,7108,0.26410000000000006,2138,7610,0.28089999999999998,2,8,0.25,3729,13550,0.2752,43,219,0.19630000000000003,8,26,0.30769999999999997,17,64,0.2656,21,58,0.36209999999999998,199,809,0.246,4017,14726,0.27280000000000004,1877,7108,0.26410000000000006,2138,7610,0.28089999999999998,2,8,0.25,3729,13550,0.2752,43,219,0.19630000000000003,8,26,0.30769999999999997,17,64,0.2656,21,58,0.36209999999999998,199,809,0.246
18149,STARKE,16371,136,1001,1141,1206,2459,2628,2955,2798,1473,557,8118,8251,2,7396,4392,4284,299,0,13815,499,17,76,197,1767,13815,16,499,16,13,22,75,10,3,36,22,18,2,18,7,10,1,0,1,1,0,0,1767,7829,55,0,0,1,5,42,8439,12,64801,6993,16266,0.42989999999999995,3435,8061,0.42610000000000003,3557,8203,0.43360000000000004,1,2,0.5,5977,13733,0.43519999999999992,152,491,0.30959999999999999,7,17,0.41180000000000005,37,76,0.48680000000000001,91,195,0.4667,729,1754,0.41560000000000008,3297,16020,0.20580000000000004,1606,7933,0.2024,1691,8085,0.20919999999999997,0,2,0,2802,13541,0.2069,65,476,0.1366,1,17,0.058799999999999998,22,76,0.28949999999999998,44,192,0.22919999999999999,363,1718,0.21130000000000004,0,15804,0,0,7808,0,0,7994,0,0,2,0,0,13379,0,0,462,0,0,17,0,0,76,0,0,187,0,0,1683,0,0,15639,0,0,7719,0,0,7918,0,0,2,0,0,13247,0,0,453,0,0,17,0,0,76,0,0,184,0,0,1662,0,9893,15498,0.63829999999999998,4822,7640,0.63119999999999998,5069,7856,0.64520000000000011,2,2,1,8427,13126,0.64200000000000002,257,448,0.57369999999999999,6,16,0.375,53,76,0.69739999999999991,129,183,0.70489999999999997,1021,1649,0.61919999999999997,2951,14972,0.1971,1407,7378,0.19070000000000001,1543,7592,0.20319999999999999,1,2,0.5,2508,12690,0.19759999999999997,60,432,0.1389,0,15,0,28,73,0.3836,37,177,0.20899999999999999,318,1585,0.20059999999999997,2951,14972,0.1971,1407,7378,0.19070000000000001,1543,7592,0.20319999999999999,1,2,0.5,2508,12690,0.19759999999999997,60,432,0.1389,0,15,0,28,73,0.3836,37,177,0.20899999999999999,318,1585,0.20059999999999997
18151,STEUBEN,23049,171,1504,1656,1720,3140,3374,4235,4198,2305,736,11394,11651,4,10409,9126,3321,193,0,19752,575,15,119,202,2386,19752,14,570,35,70,36,68,21,8,7,13,7,4,5,10,14,2,3,3,1,5,0,2386,11023,52,4,1,1,6,35,11927,41,82877,10178,22846,0.44550000000000001,5126,11299,0.45369999999999999,5049,11543,0.43739999999999996,3,4,0.75,8946,19600,0.45640000000000003,116,550,0.2109,5,15,0.33329999999999999,33,118,0.27969999999999995,74,198,0.37369999999999998,1004,2365,0.42449999999999999,4000,22476,0.17799999999999999,2010,11118,0.18080000000000002,1988,11354,0.17509999999999998,2,4,0.5,3580,19302,0.1855,23,524,0.043899999999999995,3,15,0.20000000000000001,10,116,0.086200000000000013,33,190,0.17369999999999997,351,2329,0.1507,0,22148,0,0,10947,0,0,11197,0,0,4,0,0,19044,0,0,503,0,0,15,0,0,113,0,0,185,0,0,2288,0,1,21788,0,1,10751,0.0001,0,11033,0,0,4,0,1,18761,0.0001,0,486,0,0,15,0,0,112,0,0,182,0,0,2232,0,15401,21474,0.71719999999999995,7484,10593,0.70650000000000002,7914,10877,0.72760000000000002,3,4,0.75,13427,18508,0.72550000000000003,242,470,0.51489999999999991,8,14,0.57140000000000002,64,111,0.5766,106,178,0.59550000000000003,1554,2193,0.70860000000000001,5612,20742,0.27060000000000006,2619,10229,0.25600000000000001,2991,10509,0.28460000000000002,2,4,0.5,5002,17904,0.27939999999999998,45,440,0.10230000000000002,2,13,0.15379999999999999,16,105,0.15240000000000001,34,171,0.19880000000000003,513,2109,0.2432,5612,20742,0.27060000000000006,2619,10229,0.25600000000000001,2991,10509,0.28460000000000002,2,4,0.5,5002,17904,0.27939999999999998,45,440,0.10230000000000002,2,13,0.15379999999999999,16,105,0.15240000000000001,34,171,0.19880000000000003,513,2109,0.2432
18153,SULLIVAN,13245,104,872,977,933,2020,2139,2334,2122,1302,436,6490,6753,2,4721,4806,3553,165,0,11936,139,73,48,37,1012,11936,73,137,9,15,24,10,7,7,1,0,0,0,0,1,2,2,0,0,0,2,0,1012,6448,7,1,0,1,3,14,6771,8,67227,6456,13179,0.48989999999999989,3188,6455,0.49390000000000001,3268,6722,0.48620000000000002,0,2,0,5917,11883,0.49790000000000001,35,136,0.25739999999999996,35,71,0.49299999999999999,8,47,0.17019999999999999,15,36,0.41669999999999996,446,1006,0.44329999999999997,3648,13006,0.28050000000000003,1790,6362,0.28139999999999998,1858,6642,0.27969999999999995,0,2,0,3355,11740,0.2858,15,132,0.11359999999999999,24,71,0.33799999999999997,8,46,0.1739,9,36,0.25,237,981,0.24159999999999998,0,12846,0,0,6279,0,0,6565,0,0,2,0,0,11603,0,0,131,0,0,71,0,0,42,0,0,35,0,0,964,0,0,12739,0,0,6218,0,0,6519,0,0,2,0,0,11503,0,0,131,0,0,71,0,0,42,0,0,35,0,0,957,0,8606,12643,0.68070000000000008,4200,6171,0.68059999999999998,4406,6470,0.68099999999999994,0,2,0,7835,11420,0.68609999999999993,75,128,0.58589999999999998,55,71,0.77460000000000007,23,42,0.54760000000000009,18,33,0.54549999999999998,600,949,0.6322000000000001,3612,12272,0.29430000000000001,1706,5963,0.28610000000000002,1906,6307,0.30219999999999997,0,2,0,3333,11101,0.30019999999999997,22,119,0.18490000000000001,26,70,0.37140000000000001,7,37,0.18919999999999998,5,32,0.15630000000000002,219,913,0.2399,3612,12272,0.29430000000000001,1706,5963,0.28610000000000002,1906,6307,0.30219999999999997,0,2,0,3333,11101,0.30019999999999997,22,119,0.18490000000000001,26,70,0.37140000000000001,7,37,0.18919999999999998,5,32,0.15630000000000002,219,913,0.2399
18157,TIPPECANOE,107933,1296,11038,12329,11360,18228,15362,14761,13328,7330,2843,53448,54310,175,53382,28991,25446,114,0,84337,6336,1831,3308,1664,10457,84337,1806,6292,1003,700,1373,338,420,234,69,184,51,104,33,86,48,67,61,40,25,44,23,10457,41684,833,83,122,37,36,314,64824,592,87604,39296,107019,0.36719999999999997,19279,52962,0.36399999999999999,19964,53886,0.37049999999999994,53,171,0.30989999999999995,32783,83740,0.39150000000000001,1053,6211,0.16949999999999998,227,1801,0.126,860,3258,0.26399999999999996,518,1636,0.31660000000000005,3855,10373,0.37160000000000004,9060,104312,0.086900000000000005,4541,51607,0.088000000000000009,4505,52542,0.085699999999999998,14,163,0.085900000000000004,7815,81932,0.095400000000000013,190,5944,0.032000000000000001,42,1740,0.024100000000000003,87,3044,0.028600000000000004,95,1563,0.0608,831,10089,0.082400000000000001,0,102489,0,0,50618,0,0,51712,0,0,159,0,0,80721,0,0,5707,0,0,1674,0,0,2954,0,0,1531,0,0,9902,0,1,100888,0,0,49840,0,1,50890,0,0,158,0,0,79664,0,0,5524,0,0,1623,0,0,2849,0,0,1482,0,1,9746,0.0001,66231,99760,0.66390000000000005,31544,49254,0.64039999999999986,34609,50348,0.68740000000000001,78,158,0.49369999999999992,53951,78935,0.68349999999999989,2857,5373,0.53170000000000006,588,1569,0.37480000000000002,1585,2794,0.56730000000000003,921,1457,0.6321,6329,9632,0.65710000000000002,20786,95229,0.21830000000000002,9350,46888,0.19940000000000002,11412,48193,0.23679999999999998,24,148,0.16219999999999998,17499,75811,0.23080000000000003,617,4974,0.124,146,1461,0.099900000000000003,315,2500,0.126,244,1346,0.18130000000000002,1965,9137,0.21509999999999999,20786,95229,0.21830000000000002,9350,46888,0.19940000000000002,11412,48193,0.23679999999999998,24,148,0.16219999999999998,17499,75811,0.23080000000000003,617,4974,0.124,146,1461,0.099900000000000003,315,2500,0.126,244,1346,0.18130000000000002,1965,9137,0.21509999999999999
